"Sample","mineral","grainsize","etch_depth_um","a_value","a_value_err","Rn_loss","latitude","longitude","altitude_m","depth_m","grain_min","grain_max","water_percent","water_err","U_ppm","U_err","Th_ppm","Th_err","K_percent","K_err","cosmicray","cosmicray_err","internal","internal_err","external_alpha","external_alpha_err","external_beta","external_beta_err","external_gamma","external_gamma_err","external_total","external_total_err","doserate_Gyperka","doserate_err"
"LUM-2307","fsp","fine",0,0.09,0.02,0,50.5,7.1,147,1.5,4,11,20,10,3.471,0.176,11.12,0.56,1.94,0.099,0.175208919112652,0.0175208919112652,0.0361502366487321,0.0135530658321565,0.953502957979615,0.197022119175278,1.87815917044135,0.200092876960858,1.14620667752443,0.11192427471195,3.97786880594539,0.302294422913468,4.18922796170678,0.303104908194182
"LUM-2308","fsp","fine",0,0.09,0.02,0,50.5,7.1,147,4.3,4,11,20,10,4.107,0.21,13.88,0.701,1.83,0.094,0.121908881059722,0.0121908881059722,0.0361502366487321,0.0135530658321565,1.15721844606692,0.238817558100335,1.94037108428552,0.205669731892214,1.28984087947883,0.126015147018774,4.38743040983127,0.339431409789644,4.54548952753973,0.339920557333693
"LUM-2317","fsp","fine",0,0.09,0.02,0,50.5,7.1,147,6.6,4,11,20,10,3.65,0.184,12.73,0.639,1.81,0.091,0.0932141706147063,0.00932141706147063,0.0361502366487321,0.0135530658321565,1.04428688510337,0.21531166938549,1.85032398582677,0.19612469553893,1.19912133550489,0.117031977240311,4.09373220643503,0.313879745875042,4.22309661369846,0.314310466386447
"LUM-2318","fsp","fine",0,0.09,0.02,0,50.5,7.1,147,9.6,4,11,20,10,3.107,0.158,12.33,0.62,1.83,0.092,0.0681701251702199,0.00681701251702199,0.0361502366487321,0.0135530658321565,0.948899775045289,0.195528972149353,1.79212822895493,0.190489074933052,1.13808599348534,0.111197939526778,3.87911399748556,0.294758627309928,3.98343435930452,0.295148785575583
"LUM-2310","fsp","fine",0,0.09,0.02,0,50.5,7.1,147,12.6,4,11,25,10,3.691,0.189,13.34,0.673,1.72,0.088,0.0516667945407822,0.00516667945407823,0.0361502366487321,0.0135530658321565,1.01614150049073,0.205960319019936,1.724434419449,0.175062797314992,1.15483564202335,0.108351970451237,3.89541156196307,0.29121604611561,3.98322859315258,0.291577032163442
"LUM-2311","fsp","fine",0,0.09,0.02,0,50.5,7.1,147,13.8,4,11,25,10,3.306,0.168,12.17,0.613,1.76,0.089,0.0466391856765893,0.00466391856765893,0.0361502366487321,0.0135530658321565,0.918555780294818,0.18612113021386,1.68266132082016,0.171136385281386,1.08531968871595,0.101771630571365,3.68653678983093,0.272554952749749,3.76932621215625,0.272931566511231
"LUM-2309","fsp","fine",0,0.09,0.02,0,50.5,7.1,147,17.8,4,11,25,10,3.141,0.161,10.57,0.536,1.56,0.081,0.0341384272315795,0.00341384272315795,0.0361502366487321,0.0135530658321565,0.835037011511182,0.169479899408129,1.51003791106356,0.153886013986824,0.972193618677043,0.0912280945213938,3.31726854125178,0.246428299580521,3.38755720513209,0.246824323659027
"LUM-2312","fsp","fine",0,0.09,0.02,0,50.5,7.1,147,22.4,4,11,30,10,2.584,0.134,10.3,0.523,1.34,0.07,0.0249497955435013,0.00249497955435013,0.0361502366487321,0.0135530658321565,0.709171168172586,0.141634303342077,1.25013315593319,0.122363472283415,0.833869746646796,0.075425173933961,2.79317407075257,0.201797056706529,2.85427410294481,0.202267057653601
"LUM-2313","fsp","fine",0,0.09,0.02,0,50.5,7.1,147,27.7,4,11,25,10,1.838,0.098,7.82,0.399,1.21,0.064,0.0181974246336072,0.00181974246336072,0.0361502366487321,0.0135530658321565,0.550683099283091,0.111762433447986,1.09804263833624,0.112753001100635,0.687850894941634,0.0647797298006514,2.33657663256097,0.171465723048254,2.39092429384331,0.172010148644039
"LUM-2314","fsp","fine",0,0.09,0.02,0,50.5,7.1,147,35.3,4,11,30,10,2.706,0.144,9.29,0.477,1.49,0.077,0.0123273297949371,0.00123273297949371,0.0361502366487321,0.0135530658321565,0.688799100900259,0.137806500514219,1.33023745033783,0.130556141267127,0.835753949329359,0.0755812170179905,2.85479050056744,0.20432341513507,2.90326806701111,0.204776129459729
"LUM-2315","fsp","fine",0,0.09,0.02,0,50.5,7.1,147,52.4,4,11,25,10,2.983,0.153,10.54,0.532,1.85,0.095,0.0061336406017069,0.00061336406017069,0.0361502366487321,0.0135530658321565,0.812074526743091,0.164653240864751,1.66866316241412,0.170779189201976,1.01369914396887,0.0951481210269057,3.49443683312608,0.255596138716337,3.53672071037652,0.255955949209277
"LUM-2316","fsp","fine",0,0.09,0.02,0,50.5,7.1,147,53.2,4,11,25,10,3.157,0.161,10.56,0.533,1.92,0.097,0.00596253823799173,0.000596253823799173,0.0361502366487321,0.0135530658321565,0.836867469636,0.169850088932865,1.7307130471675,0.176806906241501,1.04319424124514,0.0978233065544707,3.61077475804864,0.263968055094633,3.65288753293536,0.264316430103231
"4371","qz","fine",0,0.04,0.01,0,50.5,7.1,147,1.8,4,11,22.1,5,2.841,0.148,12.13,0.613,1.9,0.097,0.168227717303532,0.0168227717303532,0,0,0.391409074257229,0.0773220956931877,1.76494593274313,0.108639239197014,1.09885202166238,0.0605312802894266,3.25520702866274,0.14644188836931,3.42343474596627,0.147404994209359
"4374","qz","fine",0,0.04,0.01,0,50.5,7.1,147,3,4,11,18.6,5,3.073,0.157,12.6,0.634,1.95,0.1,0.143572679930131,0.0143572679930131,0,0,0.431310275690383,0.0853902680863476,1.89729996620595,0.119222418920111,1.18538282564932,0.0666293876557238,3.51399306754565,0.161074387648681,3.65756574747578,0.16171298494747
"4451","qz","fine",0,0.04,0.01,0,50.5,7.1,147,5,4,11,18.6,5,2.97,0.152,11.88,0.598,1.93,0.099,0.112032351819187,0.0112032351819187,0,0,0.411455349781079,0.0814342588998095,1.85660311151186,0.116972224722918,1.14318669350847,0.0642572896745104,3.4112451548014,0.156342697800389,3.52327750662059,0.156743585623289
"4452","qz","fine",0,0.04,0.01,0,50.5,7.1,147,5.4,4,11,20,5,2.854,0.147,11.36,0.574,1.89,0.097,0.10687150414422,0.010687150414422,0,0,0.387998892526154,0.0766924940446875,1.78051801079064,0.111378355899775,1.08926319218241,0.0607335052505488,3.25778009549921,0.148241139585979,3.36465159964343,0.148625874765231
"4380","qz","fine",0,0.04,0.01,0,50.5,7.1,147,8.7,4,11,36.3,5,2.989,0.151,12.06,0.605,1.87,0.094,0.0745749562418158,0.00745749562418158,0,0,0.344467618723859,0.0672189387384114,1.54628013169502,0.0871049315268298,0.977056626727589,0.0493678583984744,2.86780437714647,0.12059369910681,2.94237933338828,0.120824064263906
"4453","qz","fine",0,0.04,0.01,0,50.5,7.1,147,9.2,4,11,22.1,5,3.184,0.163,11.66,0.59,1.75,0.09,0.0709169359069078,0.00709169359069078,0,0,0.404966052263612,0.0798779296874232,1.6997082245152,0.103786837877256,1.08149527932649,0.0593427847563606,3.1861695561053,0.143783717681622,3.25708649201221,0.143958499534875
"4367","qz","fine",0,0.04,0.01,0,50.5,7.1,147,11,4,11,21.3,5,2.571,0.132,9.65,0.488,1.62,0.083,0.0596580034170201,0.00596580034170201,0,0,0.334101936683213,0.0659416641880771,1.51885748491792,0.0939980138242735,0.930367068441126,0.0513663448650047,2.78332649004225,0.125787245234134,2.84298449345928,0.125928637876017
"4454","qz","fine",0,0.04,0.01,0,50.5,7.1,147,12.1,4,11,25.1,5,2.707,0.141,10.5,0.533,1.64,0.084,0.0539913671433114,0.00539913671433114,0,0,0.342929752195423,0.0674769072711935,1.50839291476104,0.0908720430394065,0.946525728147791,0.0511252739692996,2.79784839510426,0.124196033992543,2.85183976224757,0.124313336117799
"4377","qz","fine",0,0.04,0.01,0,50.5,7.1,147,15.2,4,11,21,5,2.6,0.134,10.01,0.507,1.65,0.085,0.0416129063866928,0.00416129063866928,0,0,0.343456657442966,0.0678123146359392,1.55333156182815,0.0964619684740919,0.955568016782314,0.0529312676790792,2.85235623605343,0.129248367402821,2.89396914244012,0.129315338672851
"4372","qz","fine",0,0.04,0.01,0,50.5,7.1,147,19.2,4,11,30.9,5,2.798,0.143,10.47,0.528,1.54,0.08,0.0308898369669202,0.00308898369669202,0,0,0.327316894957636,0.0640921443453223,1.38071407221071,0.0802746764947319,0.888228151391005,0.0463159540228469,2.59625911855935,0.112680940048271,2.62714895552627,0.112723272088954
"4455","qz","fine",0,0.04,0.01,0,50.5,7.1,147,23,4,11,35,5,6.767,0.34,12.92,0.65,1.69,0.085,0.0240208061442514,0.00240208061442514,0,0,0.571068111824262,0.117167709472587,1.85711371381392,0.101088697389306,1.28675096497498,0.0652287711102916,3.71493279061317,0.1679344796743,3.73895359675742,0.167951658088738
"4370","qz","fine",0,0.04,0.01,0,50.5,7.1,147,27,4,11,24,5,2.51,0.13,9.43,0.48,1.75,0.09,0.0189272171766118,0.00189272171766118,0,0,0.316614447810662,0.0623537642752852,1.54802243939512,0.0951258867208347,0.919716551507538,0.0501064315980892,2.78435343871332,0.124288296839312,2.80328065588993,0.12430270764033
"4456","qz","fine",0,0.04,0.01,0,50.5,7.1,147,29.9,4,11,34,5,2.384,0.124,9.94,0.503,1.53,0.079,0.0161482446323497,0.00161482446323497,0,0,0.285953180489404,0.0559454473517775,1.28583787884013,0.0741252939660441,0.812077832228308,0.0418222734805173,2.38386889155784,0.101850649698576,2.40001713619019,0.101863450275696
"4457","qz","fine",0,0.04,0.01,0,50.5,7.1,147,31.3,4,11,34.4,5,2.632,0.137,10.87,0.551,1.62,0.083,0.0150114953839359,0.00150114953839359,0,0,0.312858908729881,0.0611851104568572,1.37403737910288,0.078579826791686,0.877615072980117,0.0450582096687333,2.56451136081288,0.109309876858318,2.57952285619682,0.109320183995076
"4375","qz","fine",0,0.04,0.01,0,50.5,7.1,147,33,4,11,29.8,5,2.482,0.127,10.06,0.507,1.56,0.079,0.0137783150343498,0.00137783150343498,0,0,0.306043439044229,0.0599983087848571,1.36509057593383,0.079827322675518,0.859180724330457,0.0450618010137857,2.53031473930852,0.109557128536624,2.54409305434287,0.109565792256718
